,Unnamed: 0,maintanance_job_code,eo_code,interval_motohours,"dowtime_plan, hours",maintanance_datetime,maintanance_date,maintanance_name,year,month,month_year
18013,18013,100000084392_HD1500-7_TO1,100000084392,250.0,1.0,2025-12-04 09:00:00,2025-12-04,ТО1-250,2025,12,12_2025
18014,18014,100000084392_HD1500-7_TO1,100000084392,250.0,1.0,2025-12-15 00:00:00,2025-12-15,ТО1-250,2025,12,12_2025
18015,18015,100000084392_HD1500-7_TO1,100000084392,250.0,1.0,2025-12-25 15:00:00,2025-12-25,ТО1-250,2025,12,12_2025
18084,18084,100000084392_HD1500-7_TO-2,100000084392,500.0,9.8,2025-12-16 10:00:00,2025-12-16,ТО2-500,2025,12,12_2025
18119,18119,100000084392_HD1500-7_TO-3,100000084392,1000.0,12.0,2025-12-16 10:00:00,2025-12-16,ТО3-1000,2025,12,12_2025
18137,18137,100000084392_HD1500-7_TO-4,100000084392,2000.0,16.0,2025-12-16 18:30:00,2025-12-16,ТО4-2000,2025,12,12_2025
18196,18196,100000084392_HD1500-7_TR,100000084392,660.0,60.0,2025-12-02 06:00:00,2025-12-02,ТР,2025,12,12_2025
18197,18197,100000084392_HD1500-7_TR,100000084392,660.0,60.0,2025-12-30 08:00:00,2025-12-30,ТР,2025,12,12_2025
18235,18235,100000084392_HD1500-7_LINING_PART,100000084392,2000.0,24.0,2025-12-16 18:30:00,2025-12-16,СВч (частичная футеровка),2025,12,12_2025
19671,19671,100000084393_HD1500-7_EO,100000084393,23.7,0.3,2025-12-01 00:00:00,2025-12-01,ЕТО,2025,12,12_2025
19672,19672,100000084393_HD1500-7_EO,100000084393,23.7,0.3,2025-12-02 00:00:00,2025-12-02,ЕТО,2025,12,12_2025
19673,19673,100000084393_HD1500-7_EO,100000084393,23.7,0.3,2025-12-03 00:00:00,2025-12-03,ЕТО,2025,12,12_2025
19674,19674,100000084393_HD1500-7_EO,100000084393,23.7,0.3,2025-12-04 00:00:00,2025-12-04,ЕТО,2025,12,12_2025
19675,19675,100000084393_HD1500-7_EO,100000084393,23.7,0.3,2025-12-05 00:00:00,2025-12-05,ЕТО,2025,12,12_2025
19676,19676,100000084393_HD1500-7_EO,100000084393,23.7,0.3,2025-12-06 00:00:00,2025-12-06,ЕТО,2025,12,12_2025
19677,19677,100000084393_HD1500-7_EO,100000084393,23.7,0.3,2025-12-07 00:00:00,2025-12-07,ЕТО,2025,12,12_2025
19678,19678,100000084393_HD1500-7_EO,100000084393,23.7,0.3,2025-12-08 00:00:00,2025-12-08,ЕТО,2025,12,12_2025
19679,19679,100000084393_HD1500-7_EO,100000084393,23.7,0.3,2025-12-09 00:00:00,2025-12-09,ЕТО,2025,12,12_2025
19680,19680,100000084393_HD1500-7_EO,100000084393,23.7,0.3,2025-12-10 00:00:00,2025-12-10,ЕТО,2025,12,12_2025
19681,19681,100000084393_HD1500-7_EO,100000084393,23.7,0.3,2025-12-11 00:00:00,2025-12-11,ЕТО,2025,12,12_2025
19682,19682,100000084393_HD1500-7_EO,100000084393,23.7,0.3,2025-12-12 00:00:00,2025-12-12,ЕТО,2025,12,12_2025
19683,19683,100000084393_HD1500-7_EO,100000084393,23.7,0.3,2025-12-13 00:00:00,2025-12-13,ЕТО,2025,12,12_2025
19684,19684,100000084393_HD1500-7_EO,100000084393,23.7,0.3,2025-12-14 00:00:00,2025-12-14,ЕТО,2025,12,12_2025
19685,19685,100000084393_HD1500-7_EO,100000084393,23.7,0.3,2025-12-15 00:00:00,2025-12-15,ЕТО,2025,12,12_2025
19686,19686,100000084393_HD1500-7_EO,100000084393,23.7,0.3,2025-12-16 00:00:00,2025-12-16,ЕТО,2025,12,12_2025
19687,19687,100000084393_HD1500-7_EO,100000084393,23.7,0.3,2025-12-17 00:00:00,2025-12-17,ЕТО,2025,12,12_2025
19688,19688,100000084393_HD1500-7_EO,100000084393,23.7,0.3,2025-12-18 00:00:00,2025-12-18,ЕТО,2025,12,12_2025
19689,19689,100000084393_HD1500-7_EO,100000084393,23.7,0.3,2025-12-19 00:00:00,2025-12-19,ЕТО,2025,12,12_2025
19690,19690,100000084393_HD1500-7_EO,100000084393,23.7,0.3,2025-12-20 00:00:00,2025-12-20,ЕТО,2025,12,12_2025
19691,19691,100000084393_HD1500-7_EO,100000084393,23.7,0.3,2025-12-21 00:00:00,2025-12-21,ЕТО,2025,12,12_2025
19692,19692,100000084393_HD1500-7_EO,100000084393,23.7,0.3,2025-12-22 00:00:00,2025-12-22,ЕТО,2025,12,12_2025
19693,19693,100000084393_HD1500-7_EO,100000084393,23.7,0.3,2025-12-23 00:00:00,2025-12-23,ЕТО,2025,12,12_2025
19694,19694,100000084393_HD1500-7_EO,100000084393,23.7,0.3,2025-12-24 00:00:00,2025-12-24,ЕТО,2025,12,12_2025
19695,19695,100000084393_HD1500-7_EO,100000084393,23.7,0.3,2025-12-25 00:00:00,2025-12-25,ЕТО,2025,12,12_2025
19696,19696,100000084393_HD1500-7_EO,100000084393,23.7,0.3,2025-12-26 00:00:00,2025-12-26,ЕТО,2025,12,12_2025
19697,19697,100000084393_HD1500-7_EO,100000084393,23.7,0.3,2025-12-27 00:00:00,2025-12-27,ЕТО,2025,12,12_2025
19698,19698,100000084393_HD1500-7_EO,100000084393,23.7,0.3,2025-12-28 00:00:00,2025-12-28,ЕТО,2025,12,12_2025
19699,19699,100000084393_HD1500-7_EO,100000084393,23.7,0.3,2025-12-29 00:00:00,2025-12-29,ЕТО,2025,12,12_2025
19700,19700,100000084393_HD1500-7_EO,100000084393,23.7,0.3,2025-12-30 00:00:00,2025-12-30,ЕТО,2025,12,12_2025
19701,19701,100000084393_HD1500-7_EO,100000084393,23.7,0.3,2025-12-31 00:00:00,2025-12-31,ЕТО,2025,12,12_2025
19837,19837,100000084393_HD1500-7_TO1,100000084393,250.0,1.0,2025-12-04 09:00:00,2025-12-04,ТО1-250,2025,12,12_2025
19838,19838,100000084393_HD1500-7_TO1,100000084393,250.0,1.0,2025-12-15 00:00:00,2025-12-15,ТО1-250,2025,12,12_2025
19839,19839,100000084393_HD1500-7_TO1,100000084393,250.0,1.0,2025-12-25 15:00:00,2025-12-25,ТО1-250,2025,12,12_2025
19908,19908,100000084393_HD1500-7_TO-2,100000084393,500.0,9.8,2025-12-16 10:00:00,2025-12-16,ТО2-500,2025,12,12_2025
19943,19943,100000084393_HD1500-7_TO-3,100000084393,1000.0,12.0,2025-12-16 10:00:00,2025-12-16,ТО3-1000,2025,12,12_2025
19961,19961,100000084393_HD1500-7_TO-4,100000084393,2000.0,16.0,2025-12-16 18:30:00,2025-12-16,ТО4-2000,2025,12,12_2025
20020,20020,100000084393_HD1500-7_TR,100000084393,660.0,60.0,2025-12-02 06:00:00,2025-12-02,ТР,2025,12,12_2025
20021,20021,100000084393_HD1500-7_TR,100000084393,660.0,60.0,2025-12-30 08:00:00,2025-12-30,ТР,2025,12,12_2025
20059,20059,100000084393_HD1500-7_LINING_PART,100000084393,2000.0,24.0,2025-12-16 18:30:00,2025-12-16,СВч (частичная футеровка),2025,12,12_2025
21495,21495,100000084394_HD1500-7_EO,100000084394,23.7,0.3,2025-12-01 00:00:00,2025-12-01,ЕТО,2025,12,12_2025
21496,21496,100000084394_HD1500-7_EO,100000084394,23.7,0.3,2025-12-02 00:00:00,2025-12-02,ЕТО,2025,12,12_2025
21497,21497,100000084394_HD1500-7_EO,100000084394,23.7,0.3,2025-12-03 00:00:00,2025-12-03,ЕТО,2025,12,12_2025
21498,21498,100000084394_HD1500-7_EO,100000084394,23.7,0.3,2025-12-04 00:00:00,2025-12-04,ЕТО,2025,12,12_2025
21499,21499,100000084394_HD1500-7_EO,100000084394,23.7,0.3,2025-12-05 00:00:00,2025-12-05,ЕТО,2025,12,12_2025
21500,21500,100000084394_HD1500-7_EO,100000084394,23.7,0.3,2025-12-06 00:00:00,2025-12-06,ЕТО,2025,12,12_2025
21501,21501,100000084394_HD1500-7_EO,100000084394,23.7,0.3,2025-12-07 00:00:00,2025-12-07,ЕТО,2025,12,12_2025
21502,21502,100000084394_HD1500-7_EO,100000084394,23.7,0.3,2025-12-08 00:00:00,2025-12-08,ЕТО,2025,12,12_2025
21503,21503,100000084394_HD1500-7_EO,100000084394,23.7,0.3,2025-12-09 00:00:00,2025-12-09,ЕТО,2025,12,12_2025
21504,21504,100000084394_HD1500-7_EO,100000084394,23.7,0.3,2025-12-10 00:00:00,2025-12-10,ЕТО,2025,12,12_2025
21505,21505,100000084394_HD1500-7_EO,100000084394,23.7,0.3,2025-12-11 00:00:00,2025-12-11,ЕТО,2025,12,12_2025
21506,21506,100000084394_HD1500-7_EO,100000084394,23.7,0.3,2025-12-12 00:00:00,2025-12-12,ЕТО,2025,12,12_2025
21507,21507,100000084394_HD1500-7_EO,100000084394,23.7,0.3,2025-12-13 00:00:00,2025-12-13,ЕТО,2025,12,12_2025
21508,21508,100000084394_HD1500-7_EO,100000084394,23.7,0.3,2025-12-14 00:00:00,2025-12-14,ЕТО,2025,12,12_2025
21509,21509,100000084394_HD1500-7_EO,100000084394,23.7,0.3,2025-12-15 00:00:00,2025-12-15,ЕТО,2025,12,12_2025
21510,21510,100000084394_HD1500-7_EO,100000084394,23.7,0.3,2025-12-16 00:00:00,2025-12-16,ЕТО,2025,12,12_2025
21511,21511,100000084394_HD1500-7_EO,100000084394,23.7,0.3,2025-12-17 00:00:00,2025-12-17,ЕТО,2025,12,12_2025
21512,21512,100000084394_HD1500-7_EO,100000084394,23.7,0.3,2025-12-18 00:00:00,2025-12-18,ЕТО,2025,12,12_2025
21513,21513,100000084394_HD1500-7_EO,100000084394,23.7,0.3,2025-12-19 00:00:00,2025-12-19,ЕТО,2025,12,12_2025
21514,21514,100000084394_HD1500-7_EO,100000084394,23.7,0.3,2025-12-20 00:00:00,2025-12-20,ЕТО,2025,12,12_2025
21515,21515,100000084394_HD1500-7_EO,100000084394,23.7,0.3,2025-12-21 00:00:00,2025-12-21,ЕТО,2025,12,12_2025
21516,21516,100000084394_HD1500-7_EO,100000084394,23.7,0.3,2025-12-22 00:00:00,2025-12-22,ЕТО,2025,12,12_2025
21517,21517,100000084394_HD1500-7_EO,100000084394,23.7,0.3,2025-12-23 00:00:00,2025-12-23,ЕТО,2025,12,12_2025
21518,21518,100000084394_HD1500-7_EO,100000084394,23.7,0.3,2025-12-24 00:00:00,2025-12-24,ЕТО,2025,12,12_2025
21519,21519,100000084394_HD1500-7_EO,100000084394,23.7,0.3,2025-12-25 00:00:00,2025-12-25,ЕТО,2025,12,12_2025
21520,21520,100000084394_HD1500-7_EO,100000084394,23.7,0.3,2025-12-26 00:00:00,2025-12-26,ЕТО,2025,12,12_2025
21521,21521,100000084394_HD1500-7_EO,100000084394,23.7,0.3,2025-12-27 00:00:00,2025-12-27,ЕТО,2025,12,12_2025
21522,21522,100000084394_HD1500-7_EO,100000084394,23.7,0.3,2025-12-28 00:00:00,2025-12-28,ЕТО,2025,12,12_2025
21523,21523,100000084394_HD1500-7_EO,100000084394,23.7,0.3,2025-12-29 00:00:00,2025-12-29,ЕТО,2025,12,12_2025
21524,21524,100000084394_HD1500-7_EO,100000084394,23.7,0.3,2025-12-30 00:00:00,2025-12-30,ЕТО,2025,12,12_2025
21525,21525,100000084394_HD1500-7_EO,100000084394,23.7,0.3,2025-12-31 00:00:00,2025-12-31,ЕТО,2025,12,12_2025
21661,21661,100000084394_HD1500-7_TO1,100000084394,250.0,1.0,2025-12-04 09:00:00,2025-12-04,ТО1-250,2025,12,12_2025
21662,21662,100000084394_HD1500-7_TO1,100000084394,250.0,1.0,2025-12-15 00:00:00,2025-12-15,ТО1-250,2025,12,12_2025
21663,21663,100000084394_HD1500-7_TO1,100000084394,250.0,1.0,2025-12-25 15:00:00,2025-12-25,ТО1-250,2025,12,12_2025
21732,21732,100000084394_HD1500-7_TO-2,100000084394,500.0,9.8,2025-12-16 10:00:00,2025-12-16,ТО2-500,2025,12,12_2025
21767,21767,100000084394_HD1500-7_TO-3,100000084394,1000.0,12.0,2025-12-16 10:00:00,2025-12-16,ТО3-1000,2025,12,12_2025
21785,21785,100000084394_HD1500-7_TO-4,100000084394,2000.0,16.0,2025-12-16 18:30:00,2025-12-16,ТО4-2000,2025,12,12_2025
21844,21844,100000084394_HD1500-7_TR,100000084394,660.0,60.0,2025-12-02 06:00:00,2025-12-02,ТР,2025,12,12_2025
21845,21845,100000084394_HD1500-7_TR,100000084394,660.0,60.0,2025-12-30 08:00:00,2025-12-30,ТР,2025,12,12_2025
21883,21883,100000084394_HD1500-7_LINING_PART,100000084394,2000.0,24.0,2025-12-16 18:30:00,2025-12-16,СВч (частичная футеровка),2025,12,12_2025
23319,23319,100000084395_HD1500-7_EO,100000084395,23.7,0.3,2025-12-01 00:00:00,2025-12-01,ЕТО,2025,12,12_2025
23320,23320,100000084395_HD1500-7_EO,100000084395,23.7,0.3,2025-12-02 00:00:00,2025-12-02,ЕТО,2025,12,12_2025
23321,23321,100000084395_HD1500-7_EO,100000084395,23.7,0.3,2025-12-03 00:00:00,2025-12-03,ЕТО,2025,12,12_2025
23322,23322,100000084395_HD1500-7_EO,100000084395,23.7,0.3,2025-12-04 00:00:00,2025-12-04,ЕТО,2025,12,12_2025
23323,23323,100000084395_HD1500-7_EO,100000084395,23.7,0.3,2025-12-05 00:00:00,2025-12-05,ЕТО,2025,12,12_2025
23324,23324,100000084395_HD1500-7_EO,100000084395,23.7,0.3,2025-12-06 00:00:00,2025-12-06,ЕТО,2025,12,12_2025
23325,23325,100000084395_HD1500-7_EO,100000084395,23.7,0.3,2025-12-07 00:00:00,2025-12-07,ЕТО,2025,12,12_2025
23326,23326,100000084395_HD1500-7_EO,100000084395,23.7,0.3,2025-12-08 00:00:00,2025-12-08,ЕТО,2025,12,12_2025
23327,23327,100000084395_HD1500-7_EO,100000084395,23.7,0.3,2025-12-09 00:00:00,2025-12-09,ЕТО,2025,12,12_2025
23328,23328,100000084395_HD1500-7_EO,100000084395,23.7,0.3,2025-12-10 00:00:00,2025-12-10,ЕТО,2025,12,12_2025
23329,23329,100000084395_HD1500-7_EO,100000084395,23.7,0.3,2025-12-11 00:00:00,2025-12-11,ЕТО,2025,12,12_2025
23330,23330,100000084395_HD1500-7_EO,100000084395,23.7,0.3,2025-12-12 00:00:00,2025-12-12,ЕТО,2025,12,12_2025
23331,23331,100000084395_HD1500-7_EO,100000084395,23.7,0.3,2025-12-13 00:00:00,2025-12-13,ЕТО,2025,12,12_2025
23332,23332,100000084395_HD1500-7_EO,100000084395,23.7,0.3,2025-12-14 00:00:00,2025-12-14,ЕТО,2025,12,12_2025
23333,23333,100000084395_HD1500-7_EO,100000084395,23.7,0.3,2025-12-15 00:00:00,2025-12-15,ЕТО,2025,12,12_2025
23334,23334,100000084395_HD1500-7_EO,100000084395,23.7,0.3,2025-12-16 00:00:00,2025-12-16,ЕТО,2025,12,12_2025
23335,23335,100000084395_HD1500-7_EO,100000084395,23.7,0.3,2025-12-17 00:00:00,2025-12-17,ЕТО,2025,12,12_2025
23336,23336,100000084395_HD1500-7_EO,100000084395,23.7,0.3,2025-12-18 00:00:00,2025-12-18,ЕТО,2025,12,12_2025
23337,23337,100000084395_HD1500-7_EO,100000084395,23.7,0.3,2025-12-19 00:00:00,2025-12-19,ЕТО,2025,12,12_2025
23338,23338,100000084395_HD1500-7_EO,100000084395,23.7,0.3,2025-12-20 00:00:00,2025-12-20,ЕТО,2025,12,12_2025
23339,23339,100000084395_HD1500-7_EO,100000084395,23.7,0.3,2025-12-21 00:00:00,2025-12-21,ЕТО,2025,12,12_2025
23340,23340,100000084395_HD1500-7_EO,100000084395,23.7,0.3,2025-12-22 00:00:00,2025-12-22,ЕТО,2025,12,12_2025
23341,23341,100000084395_HD1500-7_EO,100000084395,23.7,0.3,2025-12-23 00:00:00,2025-12-23,ЕТО,2025,12,12_2025
23342,23342,100000084395_HD1500-7_EO,100000084395,23.7,0.3,2025-12-24 00:00:00,2025-12-24,ЕТО,2025,12,12_2025
23343,23343,100000084395_HD1500-7_EO,100000084395,23.7,0.3,2025-12-25 00:00:00,2025-12-25,ЕТО,2025,12,12_2025
23344,23344,100000084395_HD1500-7_EO,100000084395,23.7,0.3,2025-12-26 00:00:00,2025-12-26,ЕТО,2025,12,12_2025
23345,23345,100000084395_HD1500-7_EO,100000084395,23.7,0.3,2025-12-27 00:00:00,2025-12-27,ЕТО,2025,12,12_2025
23346,23346,100000084395_HD1500-7_EO,100000084395,23.7,0.3,2025-12-28 00:00:00,2025-12-28,ЕТО,2025,12,12_2025
23347,23347,100000084395_HD1500-7_EO,100000084395,23.7,0.3,2025-12-29 00:00:00,2025-12-29,ЕТО,2025,12,12_2025
23348,23348,100000084395_HD1500-7_EO,100000084395,23.7,0.3,2025-12-30 00:00:00,2025-12-30,ЕТО,2025,12,12_2025
23349,23349,100000084395_HD1500-7_EO,100000084395,23.7,0.3,2025-12-31 00:00:00,2025-12-31,ЕТО,2025,12,12_2025
23485,23485,100000084395_HD1500-7_TO1,100000084395,250.0,1.0,2025-12-04 09:00:00,2025-12-04,ТО1-250,2025,12,12_2025
23486,23486,100000084395_HD1500-7_TO1,100000084395,250.0,1.0,2025-12-15 00:00:00,2025-12-15,ТО1-250,2025,12,12_2025
23487,23487,100000084395_HD1500-7_TO1,100000084395,250.0,1.0,2025-12-25 15:00:00,2025-12-25,ТО1-250,2025,12,12_2025
23556,23556,100000084395_HD1500-7_TO-2,100000084395,500.0,9.8,2025-12-16 10:00:00,2025-12-16,ТО2-500,2025,12,12_2025
23591,23591,100000084395_HD1500-7_TO-3,100000084395,1000.0,12.0,2025-12-16 10:00:00,2025-12-16,ТО3-1000,2025,12,12_2025
23609,23609,100000084395_HD1500-7_TO-4,100000084395,2000.0,16.0,2025-12-16 18:30:00,2025-12-16,ТО4-2000,2025,12,12_2025
23668,23668,100000084395_HD1500-7_TR,100000084395,660.0,60.0,2025-12-02 06:00:00,2025-12-02,ТР,2025,12,12_2025
23669,23669,100000084395_HD1500-7_TR,100000084395,660.0,60.0,2025-12-30 08:00:00,2025-12-30,ТР,2025,12,12_2025
23707,23707,100000084395_HD1500-7_LINING_PART,100000084395,2000.0,24.0,2025-12-16 18:30:00,2025-12-16,СВч (частичная футеровка),2025,12,12_2025
25143,25143,100000093091_HD1500-7_EO,100000093091,23.7,0.3,2025-12-01 00:00:00,2025-12-01,ЕТО,2025,12,12_2025
25144,25144,100000093091_HD1500-7_EO,100000093091,23.7,0.3,2025-12-02 00:00:00,2025-12-02,ЕТО,2025,12,12_2025
25145,25145,100000093091_HD1500-7_EO,100000093091,23.7,0.3,2025-12-03 00:00:00,2025-12-03,ЕТО,2025,12,12_2025
25146,25146,100000093091_HD1500-7_EO,100000093091,23.7,0.3,2025-12-04 00:00:00,2025-12-04,ЕТО,2025,12,12_2025
25147,25147,100000093091_HD1500-7_EO,100000093091,23.7,0.3,2025-12-05 00:00:00,2025-12-05,ЕТО,2025,12,12_2025
25148,25148,100000093091_HD1500-7_EO,100000093091,23.7,0.3,2025-12-06 00:00:00,2025-12-06,ЕТО,2025,12,12_2025
25149,25149,100000093091_HD1500-7_EO,100000093091,23.7,0.3,2025-12-07 00:00:00,2025-12-07,ЕТО,2025,12,12_2025
25150,25150,100000093091_HD1500-7_EO,100000093091,23.7,0.3,2025-12-08 00:00:00,2025-12-08,ЕТО,2025,12,12_2025
25151,25151,100000093091_HD1500-7_EO,100000093091,23.7,0.3,2025-12-09 00:00:00,2025-12-09,ЕТО,2025,12,12_2025
25152,25152,100000093091_HD1500-7_EO,100000093091,23.7,0.3,2025-12-10 00:00:00,2025-12-10,ЕТО,2025,12,12_2025
25153,25153,100000093091_HD1500-7_EO,100000093091,23.7,0.3,2025-12-11 00:00:00,2025-12-11,ЕТО,2025,12,12_2025
25154,25154,100000093091_HD1500-7_EO,100000093091,23.7,0.3,2025-12-12 00:00:00,2025-12-12,ЕТО,2025,12,12_2025
25155,25155,100000093091_HD1500-7_EO,100000093091,23.7,0.3,2025-12-13 00:00:00,2025-12-13,ЕТО,2025,12,12_2025
25156,25156,100000093091_HD1500-7_EO,100000093091,23.7,0.3,2025-12-14 00:00:00,2025-12-14,ЕТО,2025,12,12_2025
25157,25157,100000093091_HD1500-7_EO,100000093091,23.7,0.3,2025-12-15 00:00:00,2025-12-15,ЕТО,2025,12,12_2025
25158,25158,100000093091_HD1500-7_EO,100000093091,23.7,0.3,2025-12-16 00:00:00,2025-12-16,ЕТО,2025,12,12_2025
25159,25159,100000093091_HD1500-7_EO,100000093091,23.7,0.3,2025-12-17 00:00:00,2025-12-17,ЕТО,2025,12,12_2025
25160,25160,100000093091_HD1500-7_EO,100000093091,23.7,0.3,2025-12-18 00:00:00,2025-12-18,ЕТО,2025,12,12_2025
25161,25161,100000093091_HD1500-7_EO,100000093091,23.7,0.3,2025-12-19 00:00:00,2025-12-19,ЕТО,2025,12,12_2025
25162,25162,100000093091_HD1500-7_EO,100000093091,23.7,0.3,2025-12-20 00:00:00,2025-12-20,ЕТО,2025,12,12_2025
25163,25163,100000093091_HD1500-7_EO,100000093091,23.7,0.3,2025-12-21 00:00:00,2025-12-21,ЕТО,2025,12,12_2025
25164,25164,100000093091_HD1500-7_EO,100000093091,23.7,0.3,2025-12-22 00:00:00,2025-12-22,ЕТО,2025,12,12_2025
25165,25165,100000093091_HD1500-7_EO,100000093091,23.7,0.3,2025-12-23 00:00:00,2025-12-23,ЕТО,2025,12,12_2025
25166,25166,100000093091_HD1500-7_EO,100000093091,23.7,0.3,2025-12-24 00:00:00,2025-12-24,ЕТО,2025,12,12_2025
25167,25167,100000093091_HD1500-7_EO,100000093091,23.7,0.3,2025-12-25 00:00:00,2025-12-25,ЕТО,2025,12,12_2025
25168,25168,100000093091_HD1500-7_EO,100000093091,23.7,0.3,2025-12-26 00:00:00,2025-12-26,ЕТО,2025,12,12_2025
25169,25169,100000093091_HD1500-7_EO,100000093091,23.7,0.3,2025-12-27 00:00:00,2025-12-27,ЕТО,2025,12,12_2025
25170,25170,100000093091_HD1500-7_EO,100000093091,23.7,0.3,2025-12-28 00:00:00,2025-12-28,ЕТО,2025,12,12_2025
25171,25171,100000093091_HD1500-7_EO,100000093091,23.7,0.3,2025-12-29 00:00:00,2025-12-29,ЕТО,2025,12,12_2025
25172,25172,100000093091_HD1500-7_EO,100000093091,23.7,0.3,2025-12-30 00:00:00,2025-12-30,ЕТО,2025,12,12_2025
25173,25173,100000093091_HD1500-7_EO,100000093091,23.7,0.3,2025-12-31 00:00:00,2025-12-31,ЕТО,2025,12,12_2025
25309,25309,100000093091_HD1500-7_TO1,100000093091,250.0,1.0,2025-12-04 09:00:00,2025-12-04,ТО1-250,2025,12,12_2025
25310,25310,100000093091_HD1500-7_TO1,100000093091,250.0,1.0,2025-12-15 00:00:00,2025-12-15,ТО1-250,2025,12,12_2025
25311,25311,100000093091_HD1500-7_TO1,100000093091,250.0,1.0,2025-12-25 15:00:00,2025-12-25,ТО1-250,2025,12,12_2025
25380,25380,100000093091_HD1500-7_TO-2,100000093091,500.0,9.8,2025-12-16 10:00:00,2025-12-16,ТО2-500,2025,12,12_2025
25415,25415,100000093091_HD1500-7_TO-3,100000093091,1000.0,12.0,2025-12-16 10:00:00,2025-12-16,ТО3-1000,2025,12,12_2025
25433,25433,100000093091_HD1500-7_TO-4,100000093091,2000.0,16.0,2025-12-16 18:30:00,2025-12-16,ТО4-2000,2025,12,12_2025
25492,25492,100000093091_HD1500-7_TR,100000093091,660.0,60.0,2025-12-02 06:00:00,2025-12-02,ТР,2025,12,12_2025
25493,25493,100000093091_HD1500-7_TR,100000093091,660.0,60.0,2025-12-30 08:00:00,2025-12-30,ТР,2025,12,12_2025
25531,25531,100000093091_HD1500-7_LINING_PART,100000093091,2000.0,24.0,2025-12-16 18:30:00,2025-12-16,СВч (частичная футеровка),2025,12,12_2025
26967,26967,100000093090_HD1500-7_EO,100000093090,23.7,0.3,2025-12-01 00:00:00,2025-12-01,ЕТО,2025,12,12_2025
26968,26968,100000093090_HD1500-7_EO,100000093090,23.7,0.3,2025-12-02 00:00:00,2025-12-02,ЕТО,2025,12,12_2025
26969,26969,100000093090_HD1500-7_EO,100000093090,23.7,0.3,2025-12-03 00:00:00,2025-12-03,ЕТО,2025,12,12_2025
26970,26970,100000093090_HD1500-7_EO,100000093090,23.7,0.3,2025-12-04 00:00:00,2025-12-04,ЕТО,2025,12,12_2025
26971,26971,100000093090_HD1500-7_EO,100000093090,23.7,0.3,2025-12-05 00:00:00,2025-12-05,ЕТО,2025,12,12_2025
26972,26972,100000093090_HD1500-7_EO,100000093090,23.7,0.3,2025-12-06 00:00:00,2025-12-06,ЕТО,2025,12,12_2025
26973,26973,100000093090_HD1500-7_EO,100000093090,23.7,0.3,2025-12-07 00:00:00,2025-12-07,ЕТО,2025,12,12_2025
26974,26974,100000093090_HD1500-7_EO,100000093090,23.7,0.3,2025-12-08 00:00:00,2025-12-08,ЕТО,2025,12,12_2025
26975,26975,100000093090_HD1500-7_EO,100000093090,23.7,0.3,2025-12-09 00:00:00,2025-12-09,ЕТО,2025,12,12_2025
26976,26976,100000093090_HD1500-7_EO,100000093090,23.7,0.3,2025-12-10 00:00:00,2025-12-10,ЕТО,2025,12,12_2025
26977,26977,100000093090_HD1500-7_EO,100000093090,23.7,0.3,2025-12-11 00:00:00,2025-12-11,ЕТО,2025,12,12_2025
26978,26978,100000093090_HD1500-7_EO,100000093090,23.7,0.3,2025-12-12 00:00:00,2025-12-12,ЕТО,2025,12,12_2025
26979,26979,100000093090_HD1500-7_EO,100000093090,23.7,0.3,2025-12-13 00:00:00,2025-12-13,ЕТО,2025,12,12_2025
26980,26980,100000093090_HD1500-7_EO,100000093090,23.7,0.3,2025-12-14 00:00:00,2025-12-14,ЕТО,2025,12,12_2025
26981,26981,100000093090_HD1500-7_EO,100000093090,23.7,0.3,2025-12-15 00:00:00,2025-12-15,ЕТО,2025,12,12_2025
26982,26982,100000093090_HD1500-7_EO,100000093090,23.7,0.3,2025-12-16 00:00:00,2025-12-16,ЕТО,2025,12,12_2025
26983,26983,100000093090_HD1500-7_EO,100000093090,23.7,0.3,2025-12-17 00:00:00,2025-12-17,ЕТО,2025,12,12_2025
26984,26984,100000093090_HD1500-7_EO,100000093090,23.7,0.3,2025-12-18 00:00:00,2025-12-18,ЕТО,2025,12,12_2025
26985,26985,100000093090_HD1500-7_EO,100000093090,23.7,0.3,2025-12-19 00:00:00,2025-12-19,ЕТО,2025,12,12_2025
26986,26986,100000093090_HD1500-7_EO,100000093090,23.7,0.3,2025-12-20 00:00:00,2025-12-20,ЕТО,2025,12,12_2025
26987,26987,100000093090_HD1500-7_EO,100000093090,23.7,0.3,2025-12-21 00:00:00,2025-12-21,ЕТО,2025,12,12_2025
26988,26988,100000093090_HD1500-7_EO,100000093090,23.7,0.3,2025-12-22 00:00:00,2025-12-22,ЕТО,2025,12,12_2025
26989,26989,100000093090_HD1500-7_EO,100000093090,23.7,0.3,2025-12-23 00:00:00,2025-12-23,ЕТО,2025,12,12_2025
26990,26990,100000093090_HD1500-7_EO,100000093090,23.7,0.3,2025-12-24 00:00:00,2025-12-24,ЕТО,2025,12,12_2025
26991,26991,100000093090_HD1500-7_EO,100000093090,23.7,0.3,2025-12-25 00:00:00,2025-12-25,ЕТО,2025,12,12_2025
26992,26992,100000093090_HD1500-7_EO,100000093090,23.7,0.3,2025-12-26 00:00:00,2025-12-26,ЕТО,2025,12,12_2025
26993,26993,100000093090_HD1500-7_EO,100000093090,23.7,0.3,2025-12-27 00:00:00,2025-12-27,ЕТО,2025,12,12_2025
26994,26994,100000093090_HD1500-7_EO,100000093090,23.7,0.3,2025-12-28 00:00:00,2025-12-28,ЕТО,2025,12,12_2025
