level_1_description,Название технического места,eo_code,eo_description,mvz,level_2_description,operation_start_date,operation_finish_date,avearage_day_operation_hours
Полюс Вернинское,Участок БВР,100000009396,ЭД асинх ДМ225 L6,1211021120.0,Рудоуправление (Карьер Вернинский),29.12.2008,,22.5
Полюс Вернинское,Участок БВР,100000009446,Компьютер промышл. бортовой Trax-10 HP,1211021120.0,Рудоуправление (Карьер Вернинский),27.11.2017,,22.5
Полюс Вернинское,Участок БВР,100000009586,ЭД асинх АИР112M2,1211021120.0,Рудоуправление (Карьер Вернинский),29.12.2008,,22.5
Полюс Вернинское,Участок БВР,100000009587,ЭД асинх ЭД_ТГК-300,1211021120.0,Рудоуправление (Карьер Вернинский),29.12.2008,,22.5
Полюс Вернинское,Участок БВР,100000009588,ЭД асинх ЭД_ТГК-300,1211021120.0,Рудоуправление (Карьер Вернинский),29.12.2008,,22.5
Полюс Вернинское,Участок БВР,100000082162,Шкаф управления ШУ,1211021120.0,Рудоуправление (Карьер Вернинский),24.08.2021,,22.5
Полюс Вернинское,Участок БВР,100000082163,Шкаф управления компрессором ШУК,1211021120.0,Рудоуправление (Карьер Вернинский),24.08.2021,,22.5
Полюс Вернинское,Оборудование грузоподъемное,100000008682,Погрузчик фронтальный 980H №1303,1214011623.0,Рудоуправление (Карьер Вернинский),03.02.2009,,22.5
Полюс Вернинское,Экскаваторы,100000009136,Экскаватор электрический ЭКГ-10 №1207,1212011220.0,Рудоуправление (Карьер Вернинский),30.10.2007,,22.5
Полюс Вернинское,Экскаваторы,100000009347,ЭД пост тока ДЭ-812,1212011220.0,Рудоуправление (Карьер Вернинский),30.10.2007,,22.5
Полюс Вернинское,Экскаваторы,100000009349,ЭД пост тока ДЭВ-814,1212011220.0,Рудоуправление (Карьер Вернинский),30.10.2007,,22.5
Полюс Вернинское,Экскаваторы,100000009350,ЭД пост тока ДЭВ-814,1212011220.0,Рудоуправление (Карьер Вернинский),30.10.2007,,22.5
Полюс Вернинское,Экскаваторы,100000009351,ЭД пост тока ДЭ-818,1212011220.0,Рудоуправление (Карьер Вернинский),30.10.2007,,22.5
Полюс Вернинское,Экскаваторы,100000009352,Генератор напора_4ГПЭМ 170-1/1,1212011220.0,Рудоуправление (Карьер Вернинский),30.10.2007,,22.5
Полюс Вернинское,Экскаваторы,100000009353,ЭД пост тока 4ГПЭ 300-1/2,1212011220.0,Рудоуправление (Карьер Вернинский),16.03.2019,,22.5
Полюс Вернинское,Экскаваторы,100000009354,ЭД синх ДСЭ-750-6,1212011220.0,Рудоуправление (Карьер Вернинский),30.10.2007,,22.5
Полюс Вернинское,Экскаваторы,100000009355,Генератор подъёма_ 4ГПЭМ 600-1/1,1212011220.0,Рудоуправление (Карьер Вернинский),30.10.2007,,22.5
Полюс Вернинское,Экскаваторы,100000009356,ЭД пост тока Д-12,1212011220.0,Рудоуправление (Карьер Вернинский),30.10.2007,,22.5
Полюс Вернинское,Экскаваторы,100000009357,ЭД асинх Д-31,1212011220.0,Рудоуправление (Карьер Вернинский),30.10.2007,,22.5
Полюс Вернинское,Экскаваторы,100000009358,ЭД асинх 4МТКН411-8,1212011220.0,Рудоуправление (Карьер Вернинский),30.10.2007,,22.5
Полюс Вернинское,Экскаваторы,100000009359,ЭД асинх АИРМ132S4E3,1212011220.0,Рудоуправление (Карьер Вернинский),30.10.2007,,22.5
Полюс Вернинское,Экскаваторы,100000009360,ЭД асинх 5АИ132S4,1212011220.0,Рудоуправление (Карьер Вернинский),30.10.2007,,22.5
Полюс Вернинское,Экскаваторы,100000009361,ЭД асинх АИРМ132S4E3,1212011220.0,Рудоуправление (Карьер Вернинский),30.10.2007,,22.5
Полюс Вернинское,Экскаваторы,100000009362,ЭД асинх АИРМ132S4E3,1212011220.0,Рудоуправление (Карьер Вернинский),30.10.2007,,22.5
Полюс Вернинское,Экскаваторы,100000009363,ЭД асинх АИР80В4,1212011220.0,Рудоуправление (Карьер Вернинский),30.10.2007,,22.5
Полюс Вернинское,Экскаваторы,100000009364,ЭД асинх АИРМ80B4,1212011220.0,Рудоуправление (Карьер Вернинский),30.10.2007,,22.5
Полюс Вернинское,Экскаваторы,100000009365,ЭД асинх АИР100S4,1212011220.0,Рудоуправление (Карьер Вернинский),30.10.2007,,22.5
Полюс Вернинское,Экскаваторы,100000009366,ЭД асинх АИР100S4,1212011220.0,Рудоуправление (Карьер Вернинский),30.10.2007,,22.5
Полюс Вернинское,Экскаваторы,100000009400,Компьютер промышл. бортовой Trax-10 HP,1212011220.0,Рудоуправление (Карьер Вернинский),30.10.2007,,22.5
Полюс Вернинское,Экскаваторы,100000009707,ЭД асинх АИР112S4,1212011220.0,Рудоуправление (Карьер Вернинский),30.10.2007,,22.5
Полюс Вернинское,Экскаваторы,100000009708,ЭД асинх АИР80S4,1212011220.0,Рудоуправление (Карьер Вернинский),30.10.2007,,22.5
Полюс Вернинское,Экскаваторы,100000009710,ЭД асинх АИРМ132S4E3,1212011220.0,Рудоуправление (Карьер Вернинский),30.10.2007,,22.5
Полюс Вернинское,Экскаваторы,100000009711,ЭД пост тока ДЭ-812,1212011220.0,Рудоуправление (Карьер Вернинский),30.10.2007,,22.5
Полюс Вернинское,Экскаваторы,100000009712,ЭД пост тока ДЭ-818,1212011220.0,Рудоуправление (Карьер Вернинский),30.10.2007,,22.5
Полюс Вернинское,Экскаваторы,100000009853,Ковш,1212011220.0,Рудоуправление (Карьер Вернинский),30.10.2007,,22.5
Полюс Вернинское,Выемочно-транспортный участок,100000009140,Бульдозер D9R №1402,1214011123.0,Рудоуправление (Карьер Вернинский),10.09.2021,,22.5
Полюс Вернинское,Экскаваторы,100000009137,Экскаватор электрический ЭКГ-10 №1208,1212011220.0,Рудоуправление (Карьер Вернинский),30.08.2007,,22.5
Полюс Вернинское,Экскаваторы,100000009367,ЭД пост тока 4ГПЭ 300-1/2,1212011220.0,Рудоуправление (Карьер Вернинский),24.08.2021,,22.5
Полюс Вернинское,Экскаваторы,100000009368,Генератор напора_4ГПЭМ 170-1/1,1212011220.0,Рудоуправление (Карьер Вернинский),30.08.2007,,22.5
Полюс Вернинское,Экскаваторы,100000009369,Генератор подъёма_4ГПЭМ 600-1/1,1212011220.0,Рудоуправление (Карьер Вернинский),30.08.2007,,22.5
Полюс Вернинское,Экскаваторы,100000009370,ЭД асинх АИР100S4,1212011220.0,Рудоуправление (Карьер Вернинский),24.08.2021,,22.5
Полюс Вернинское,Экскаваторы,100000009371,ЭД пост тока Д-12,1212011220.0,Рудоуправление (Карьер Вернинский),24.08.2021,,22.5
Полюс Вернинское,Экскаваторы,100000009372,ЭД асинх Д-31,1212011220.0,Рудоуправление (Карьер Вернинский),24.08.2021,,22.5
Полюс Вернинское,Экскаваторы,100000009373,ЭД синх ДСЭ-750-6,1212011220.0,Рудоуправление (Карьер Вернинский),24.08.2021,,22.5
Полюс Вернинское,Экскаваторы,100000009401,Компьютер промышл. бортовой Trax-10 HP,1212011220.0,Рудоуправление (Карьер Вернинский),24.08.2021,,22.5
Полюс Вернинское,Экскаваторы,100000009596,ЭД асинх АИР132S4,1212011220.0,Рудоуправление (Карьер Вернинский),24.08.2021,,22.5
Полюс Вернинское,Экскаваторы,100000009597,ЭД асинх АИР132S4,1212011220.0,Рудоуправление (Карьер Вернинский),24.08.2021,,22.5
Полюс Вернинское,Экскаваторы,100000009598,ЭД асинх АИР132S4,1212011220.0,Рудоуправление (Карьер Вернинский),24.08.2021,,22.5
Полюс Вернинское,Экскаваторы,100000009599,ЭД асинх АИР132S4,1212011220.0,Рудоуправление (Карьер Вернинский),24.08.2021,,22.5
Полюс Вернинское,Экскаваторы,100000009600,ЭД асинх 4МТКН411-8,1212011220.0,Рудоуправление (Карьер Вернинский),24.08.2021,,22.5
Полюс Вернинское,Экскаваторы,100000009709,ЭД асинх АИР80S4,1212011220.0,Рудоуправление (Карьер Вернинский),24.08.2021,,22.5
Полюс Вернинское,Экскаваторы,100000009713,ЭД асинх АИР132S4,1212011220.0,Рудоуправление (Карьер Вернинский),24.08.2021,,22.5
Полюс Вернинское,Экскаваторы,100000009714,ЭД асинх АИР132S4,1212011220.0,Рудоуправление (Карьер Вернинский),24.08.2021,,22.5
Полюс Вернинское,Экскаваторы,100000009717,ЭД асинх АИР80S4,1212011220.0,Рудоуправление (Карьер Вернинский),24.08.2021,,22.5
Полюс Вернинское,Экскаваторы,100000009718,ЭД асинх АИР80S4,1212011220.0,Рудоуправление (Карьер Вернинский),24.08.2021,,22.5
Полюс Вернинское,Экскаваторы,100000009719,ЭД асинх АИР100S4,1212011220.0,Рудоуправление (Карьер Вернинский),24.08.2021,,22.5
Полюс Вернинское,Экскаваторы,100000009866,Ковш,1212011220.0,Рудоуправление (Карьер Вернинский),24.08.2021,,22.5
Полюс Вернинское,Выемочно-транспортный участок,100000009139,Бульдозер D9R №1401,1214011123.0,Рудоуправление (Карьер Вернинский),30.05.2007,,22.5
Полюс Вернинское,Выемочно-транспортный участок,100000009410,Компьютер бортовой Trek-773,1214011123.0,Рудоуправление (Карьер Вернинский),24.08.2021,,22.5
Полюс Вернинское,Участок БВР,100000009133,Станок буровой DM 45LP №1105,1211021220.0,Рудоуправление (Карьер Вернинский),30.12.2007,,22.5
Полюс Вернинское,Участок БВР,100000009447,Компьютер промышл. бортовой Trax-10 HP,1211021220.0,Рудоуправление (Карьер Вернинский),20.11.2017,,22.5
Полюс Вернинское,Участок БВР,100000009130,Станок буровой СБШ-250МН-32 №1101,1211021120.0,Рудоуправление (Карьер Вернинский),25.09.2008,,22.5
Полюс Вернинское,Участок БВР,100000009381,ЭД асинх АДМ112M4,1211021120.0,Рудоуправление (Карьер Вернинский),25.09.2008,,22.5
Полюс Вернинское,Участок БВР,100000009382,ЭД асинх АИР112M2,1211021120.0,Рудоуправление (Карьер Вернинский),25.09.2008,,22.5
Полюс Вернинское,Участок БВР,100000009383,ЭД асинх 5АИР112M2,1211021120.0,Рудоуправление (Карьер Вернинский),25.09.2008,,22.5
Полюс Вернинское,Участок БВР,100000009384,ЭД асинх АИР180S4,1211021120.0,Рудоуправление (Карьер Вернинский),25.09.2008,,22.5
Полюс Вернинское,Участок БВР,100000009385,ЭД асинх АИР180М4,1211021120.0,Рудоуправление (Карьер Вернинский),25.09.2008,,22.5
Полюс Вернинское,Участок БВР,100000009386,ЭД асинх АИРХМ132M2,1211021120.0,Рудоуправление (Карьер Вернинский),25.09.2008,,22.5
Полюс Вернинское,Участок БВР,100000009387,ЭД асинх АМРУ280M4Б,1211021120.0,Рудоуправление (Карьер Вернинский),25.09.2008,,22.5
Полюс Вернинское,Участок БВР,100000009388,ЭД асинх ДМ226 76,1211021120.0,Рудоуправление (Карьер Вернинский),25.09.2008,,22.5
Полюс Вернинское,Участок БВР,100000009445,Компьютер промышл. бортовой Trax-10 HP,1211021120.0,Рудоуправление (Карьер Вернинский),15.12.2017,,22.5
Полюс Вернинское,Участок БВР,100000009582,ЭД асинх ДМ226 L6,1211021120.0,Рудоуправление (Карьер Вернинский),25.09.2008,,22.5
Полюс Вернинское,Участок БВР,100000009583,ЭД асинх А315M2Б,1211021120.0,Рудоуправление (Карьер Вернинский),25.09.2008,,22.5
Полюс Вернинское,Участок БВР,100000009584,ЭД асинх ЭД_ТГК-300,1211021120.0,Рудоуправление (Карьер Вернинский),25.09.2008,,22.5
Полюс Вернинское,Участок БВР,100000009585,ЭД асинх ЭД_ТГК-300,1211021120.0,Рудоуправление (Карьер Вернинский),25.09.2008,,22.5
Полюс Вернинское,Участок БВР,100000082160,Шкаф управления ШУ,1211021120.0,Рудоуправление (Карьер Вернинский),24.08.2021,,22.5
Полюс Вернинское,Участок БВР,100000082161,Шкаф управления компрессором ШУК,1211021120.0,Рудоуправление (Карьер Вернинский),24.08.2021,,22.5
Полюс Вернинское,Участок БВР,100000009132,Станок буровой CM785D №1104,1211021320.0,Рудоуправление (Карьер Вернинский),09.09.2008,,22.5
Полюс Вернинское,Самосвалы Komatsu HD785-5,100000008662,Самосвал карьерный HD785-5 №1603,1213011220.0,Цех тяжелой техники,30.08.2007,,22.5
Полюс Вернинское,Самосвалы Komatsu HD785-5,100000008661,Самосвал карьерный HD785-5 №1601,1213011220.0,Цех тяжелой техники,31.07.2007,,22.5
Полюс Вернинское,Самосвалы Komatsu HD785-5,100000008665,Самосвал карьерный HD785-5 №1607,1213011220.0,Цех тяжелой техники,30.10.2007,,22.5
Полюс Вернинское,Самосвалы Komatsu HD785-5,100000008663,Самосвал карьерный HD785-5 №1604,1213011220.0,Цех тяжелой техники,30.09.2007,,22.5
Полюс Вернинское,Самосвалы Komatsu HD785-5,100000008664,Самосвал карьерный HD785-5 №1606,1213011220.0,Цех тяжелой техники,30.09.2007,,22.5
Полюс Вернинское,Самосвалы Komatsu HD785-5,100000009421,Компьютер промышл. бортовой Trax-10 LP,1213011220.0,Цех тяжелой техники,11.08.2017,,22.5
Полюс Вернинское,Выемочно-транспортный участок,100000009141,Бульдозер D9R №1403,1214011123.0,Рудоуправление (Карьер Вернинский),30.05.2012,,22.5
Полюс Вернинское,Выемочно-транспортный участок,100000009411,Компьютер бортовой Trek-773,1214011123.0,Рудоуправление (Карьер Вернинский),11.10.2017,,22.5
Полюс Вернинское,Оборудование грузоподъемное,100000009147,Погрузчик фронтальный 992K №1304,1212011420.0,Рудоуправление (Карьер Вернинский),30.07.2012,,22.5
Полюс Вернинское,Оборудование грузоподъемное,100000009409,Компьютер промышл. бортовой Trax-10 HP,1212011420.0,Рудоуправление (Карьер Вернинский),05.09.2017,,22.5
Полюс Вернинское,Самосвалы Komatsu HD785-7,100000008666,Самосвал карьерный HD785-7 №1609,1213011220.0,Цех тяжелой техники,04.10.2012,,22.5
Полюс Вернинское,Самосвалы Komatsu HD785-7,100000009422,Компьютер промышл. бортовой Trax-10 LP,1213011220.0,Цех тяжелой техники,13.08.2017,,22.5
Полюс Вернинское,Самосвалы Komatsu HD785-7,100000009777,Редуктор бортовой левый,1213011220.0,Цех тяжелой техники,04.10.2012,,22.5
Полюс Вернинское,Самосвалы Komatsu HD785-7,100000009778,Редуктор бортовой правый,1213011220.0,Цех тяжелой техники,04.10.2012,,22.5
Полюс Вернинское,Самосвалы Komatsu HD785-7,100000009780,ДВС SAA12V140E-3B,1213011220.0,Цех тяжелой техники,04.10.2012,,22.5
Полюс Вернинское,Самосвалы Komatsu HD785-7,100000010299,Кузов,1213011220.0,Цех тяжелой техники,04.10.2012,,22.5
Полюс Вернинское,Самосвалы Komatsu HD785-7,100000008667,Самосвал карьерный HD785-7 №1610,1213011220.0,Цех тяжелой техники,14.10.2012,,22.5
Полюс Вернинское,Самосвалы Komatsu HD785-7,100000009423,Компьютер промышл. бортовой Trax-10 LP,1213011220.0,Цех тяжелой техники,18.08.2017,,22.5
Полюс Вернинское,Самосвалы Komatsu HD785-7,100000009781,ДВС SAA12V140E-3B №506086,1213011220.0,Цех тяжелой техники,22.08.2021,,22.5
Полюс Вернинское,Самосвалы Komatsu HD785-7,100000010300,Кузов,1213011220.0,Цех тяжелой техники,14.10.2012,,22.5
Полюс Вернинское,Оборудование грузоподъемное,100000008680,Погрузчик фронтальный 966H №TAL02169,1214011623.0,Рудоуправление (Карьер Вернинский),31.10.2012,,22.5
Полюс Вернинское,Самосвалы Komatsu HD785-7,100000008668,Самосвал карьерный HD785-7 №1611,1213011220.0,Цех тяжелой техники,30.01.2013,,22.5
Полюс Вернинское,Самосвалы Komatsu HD785-7,100000009424,Компьютер промышл. бортовой Trax-10 LP,1213011220.0,Цех тяжелой техники,20.08.2017,,22.5
Полюс Вернинское,Самосвалы Komatsu HD785-7,100000010301,Кузов,1213011220.0,Цех тяжелой техники,30.01.2013,,22.5
Полюс Вернинское,Самосвалы Komatsu HD785-7,100000008669,Самосвал карьерный HD785-7 №1612,1213011220.0,Цех тяжелой техники,30.01.2013,,22.5
Полюс Вернинское,Самосвалы Komatsu HD785-7,100000009425,Компьютер промышл. бортовой Trax-10 LP,1213011220.0,Цех тяжелой техники,20.08.2017,,22.5
Полюс Вернинское,Самосвалы Komatsu HD785-7,100000009791,ДВС SAA12V140E-3B,1213011220.0,Цех тяжелой техники,30.01.2013,,22.5
Полюс Вернинское,Самосвалы Komatsu HD785-7,100000009795,Дифференциал,1213011220.0,Цех тяжелой техники,30.01.2013,,22.5
Полюс Вернинское,Самосвалы Komatsu HD785-7,100000010302,Кузов,1213011220.0,Цех тяжелой техники,30.01.2013,,22.5
Полюс Вернинское,Самосвалы Komatsu HD785-7,100000008670,Самосвал карьерный HD785-7 №1613,1213011220.0,Цех тяжелой техники,28.02.2013,,22.5
Полюс Вернинское,Самосвалы Komatsu HD785-7,100000009426,Компьютер промышл. бортовой Trax-10 LP,1213011220.0,Цех тяжелой техники,23.08.2017,,22.5
Полюс Вернинское,Экскаваторы,100000009138,Экскаватор гидравл. PC2000-8 №1203,1212011320.0,Рудоуправление (Карьер Вернинский),28.02.2013,,22.5
Полюс Вернинское,Экскаваторы,100000009399,Компьютер промышл. бортовой Trax-10 HP,1212011320.0,Рудоуправление (Карьер Вернинский),27.08.2017,,22.5
Полюс Вернинское,Самосвалы Komatsu HD785-7,100000008671,Самосвал карьерный HD785-7 №1614,1213011220.0,Цех тяжелой техники,29.03.2013,,22.5
Полюс Вернинское,Самосвалы Komatsu HD785-7,100000009427,Компьютер промышл. бортовой Trax-10 LP,1213011220.0,Цех тяжелой техники,26.08.2017,,22.5
Полюс Вернинское,Самосвалы Komatsu HD785-7,100000009803,Редуктор бортовой правый,1213011220.0,Цех тяжелой техники,29.03.2013,,22.5
Полюс Вернинское,Самосвалы Komatsu HD785-7,100000010304,Кузов,1213011220.0,Цех тяжелой техники,29.03.2013,,22.5
Полюс Вернинское,Экскаваторы,100000008675,Экскаватор гидравл. PC400-7 №1201,1214011820.0,Рудоуправление (Карьер Вернинский),26.04.2013,,22.5
Полюс Вернинское,Экскаваторы,100000009419,Компьютер промышл. бортовой Trax-10 LP,1214011820.0,Рудоуправление (Карьер Вернинский),11.09.2017,,22.5
Полюс Вернинское,Экскаваторы,100000010239,ДВС SAA6D125E-3,1214011820.0,Рудоуправление (Карьер Вернинский),26.04.2013,,22.5
Полюс Вернинское,Экскаваторы,100000008676,Экскаватор гидравл. PC400-7 №1202,1214011820.0,Рудоуправление (Карьер Вернинский),26.04.2013,,22.5
Полюс Вернинское,Экскаваторы,100000009398,Компьютер промышл. бортовой Trax-10 LP,1214011820.0,Рудоуправление (Карьер Вернинский),28.07.2017,,22.5
Полюс Вернинское,Экскаваторы,100000010244,ДВС SAA6D125E-3,1214011820.0,Рудоуправление (Карьер Вернинский),26.04.2013,,22.5
Полюс Вернинское,Самосвалы Komatsu HD785-7,100000008672,Самосвал карьерный HD785-7 №1615,1213011220.0,Цех тяжелой техники,26.04.2013,,22.5
Полюс Вернинское,Самосвалы Komatsu HD785-7,100000009428,Компьютер промышл. бортовой Trax-10 LP,1213011220.0,Цех тяжелой техники,28.08.2017,,22.5
Полюс Вернинское,Самосвалы Komatsu HD785-7,100000009806,Дифференциал,1213011220.0,Цех тяжелой техники,26.04.2013,,22.5
Полюс Вернинское,Самосвалы Komatsu HD785-7,100000009807,Редуктор бортовой левый,1213011220.0,Цех тяжелой техники,26.04.2013,,22.5
Полюс Вернинское,Самосвалы Komatsu HD785-7,100000010305,Кузов,1213011220.0,Цех тяжелой техники,26.04.2013,,22.5
Полюс Вернинское,Выемочно-транспортный участок,100000009143,Бульдозер D6R №1405,1214011523.0,Рудоуправление (Карьер Вернинский),29.04.2013,,22.5
Полюс Вернинское,Выемочно-транспортный участок,100000009413,Компьютер бортовой Trek-773,1214011523.0,Рудоуправление (Карьер Вернинский),24.08.2021,,22.5
Полюс Вернинское,Выемочно-транспортный участок,100000009142,Бульдозер D9R №1404,1214011123.0,Рудоуправление (Карьер Вернинский),29.06.2013,,22.5
Полюс Вернинское,Выемочно-транспортный участок,100000009412,Компьютер бортовой Trek-773,1214011123.0,Рудоуправление (Карьер Вернинский),04.11.2017,,22.5
Полюс Вернинское,Выемочно-транспортный участок,100000010219,ДВС 3408C,1214011123.0,Рудоуправление (Карьер Вернинский),29.06.2013,,22.5
Полюс Вернинское,Оборудование грузоподъемное,100000008681,Погрузчик фронтальный 966H №TAL02749,1214011623.0,Рудоуправление (Карьер Вернинский),25.08.2013,,22.5
Полюс Вернинское,Оборудование грузоподъемное,100000010149,ДВС C11 №TXE07853,1214011623.0,Рудоуправление (Карьер Вернинский),25.08.2013,,22.5
Полюс Вернинское,Участок БВР,100000009134,Станок буровой DML HP 1450 №1106,1211021520.0,Рудоуправление (Карьер Вернинский),10.12.2013,,22.5
Полюс Вернинское,Участок БВР,100000009448,Компьютер промышл. бортовой Trax-10 HP,1211021520.0,Рудоуправление (Карьер Вернинский),24.11.2017,,22.5
Полюс Вернинское,Участок БВР,100000009135,Станок буровой DML HP 1450 №1107,1211021520.0,Рудоуправление (Карьер Вернинский),10.12.2013,,22.5
Полюс Вернинское,Участок БВР,100000009449,Компьютер промышл. бортовой Trax-10 HP,1211021520.0,Рудоуправление (Карьер Вернинский),14.12.2017,,22.5
Полюс Вернинское,Участок БВР,100000009845,Редуктор,1211021520.0,Рудоуправление (Карьер Вернинский),10.12.2013,,22.5
Полюс Вернинское,Оборудование дорожно-строительное,100000009181,Автогрейдер ДЗ-98В.00100-110 №1504,1245111823.0,Колонна автотранспорта общего назначения,31.12.2013,,22.5
Полюс Вернинское,Оборудование дорожно-строительное,100000009441,Компьютер бортовой Trek-773,1245111823.0,Колонна автотранспорта общего назначения,16.11.2017,,22.5
Полюс Вернинское,Оборудование дорожно-строительное,100000009182,Автогрейдер ДЗ-98В.00100-110 №1505,1245111823.0,Колонна автотранспорта общего назначения,31.12.2013,,22.5
Полюс Вернинское,Оборудование дорожно-строительное,100000009442,Компьютер бортовой Trek-773,1245111823.0,Колонна автотранспорта общего назначения,14.11.2017,,22.5
Полюс Вернинское,Оборудование грузоподъемное,100000008683,Погрузчик фронтальный WA500-3 №1308,1214011723.0,Рудоуправление (Карьер Вернинский),30.04.2014,,22.5
Полюс Вернинское,Оборудование грузоподъемное,100000009404,Компьютер бортовой Trek-773,1214011723.0,Рудоуправление (Карьер Вернинский),07.11.2017,,22.5
Полюс Вернинское,Оборудование грузоподъемное,100000010154,Коробка передач,1214011723.0,Рудоуправление (Карьер Вернинский),30.04.2014,,22.5
Полюс Вернинское,Оборудование грузоподъемное,100000008684,Погрузчик фронтальный WA500-3 №1309,1214011723.0,Рудоуправление (Карьер Вернинский),30.04.2014,,22.5
Полюс Вернинское,Оборудование грузоподъемное,100000009405,Компьютер бортовой Trek-773,1214011723.0,Рудоуправление (Карьер Вернинский),08.11.2017,,22.5
Полюс Вернинское,Оборудование грузоподъемное,100000010156,ДВС SA6D140E-3E-7,1214011723.0,Рудоуправление (Карьер Вернинский),30.04.2014,,22.5
Полюс Вернинское,Оборудование грузоподъемное,100000010157,Коробка передач,1214011723.0,Рудоуправление (Карьер Вернинский),30.04.2014,,22.5
Полюс Вернинское,Выемочно-транспортный участок,100000009144,Бульдозер D155A-5 №1412,1214011223.0,Рудоуправление (Карьер Вернинский),01.06.2014,,22.5
Полюс Вернинское,Выемочно-транспортный участок,100000009414,Компьютер бортовой Trek-773,1214011223.0,Рудоуправление (Карьер Вернинский),24.08.2021,,22.5
Полюс Вернинское,Экскаваторы,100000008677,Экскаватор гидравл. PC400-7 №1211,1214011820.0,Рудоуправление (Карьер Вернинский),01.05.2014,,22.5
Полюс Вернинское,Экскаваторы,100000009402,Компьютер промышл. бортовой Trax-10 LP,1214011820.0,Рудоуправление (Карьер Вернинский),30.08.2017,,22.5
Полюс Вернинское,Оборудование грузоподъемное,100000008685,Погрузчик фронтальный WA500-3 №1310,1214011723.0,Рудоуправление (Карьер Вернинский),28.05.2014,,22.5
Полюс Вернинское,Оборудование грузоподъемное,100000009406,Компьютер бортовой Trek-773,1214011723.0,Рудоуправление (Карьер Вернинский),09.11.2017,,22.5
Полюс Вернинское,Оборудование грузоподъемное,100000010160,Коробка передач,1214011723.0,Рудоуправление (Карьер Вернинский),28.05.2014,,22.5
Полюс Вернинское,Выемочно-транспортный участок,100000009146,Бульдозер D375A-5 №1414,1214011323.0,Рудоуправление (Карьер Вернинский),01.06.2014,,22.5
Полюс Вернинское,Выемочно-транспортный участок,100000009416,Компьютер бортовой Trek-773,1214011323.0,Рудоуправление (Карьер Вернинский),13.10.2017,,22.5
Полюс Вернинское,Экскаваторы,100000008678,Экскаватор PC400-7 №1213,1214011820.0,Рудоуправление (Карьер Вернинский),01.07.2014,,22.5
Полюс Вернинское,Оборудование грузоподъемное,100000008686,Погрузчик фронтальный WA500-3 №1311,1214011723.0,Рудоуправление (Карьер Вернинский),02.07.2014,,22.5
Полюс Вернинское,Оборудование грузоподъемное,100000009407,Компьютер бортовой Trek-773,1214011723.0,Рудоуправление (Карьер Вернинский),27.08.2021,,22.5
Полюс Вернинское,Выемочно-транспортный участок,100000009145,Бульдозер D375A-5 №1413,1214011323.0,Рудоуправление (Карьер Вернинский),02.07.2014,,22.5
Полюс Вернинское,Выемочно-транспортный участок,100000009415,Компьютер бортовой Trek-773,1214011323.0,Рудоуправление (Карьер Вернинский),01.11.2017,,22.5
Полюс Вернинское,Оборудование дорожно-строительное,100000009180,Автогрейдер TG230A №1507,1245111823.0,Колонна автотранспорта общего назначения,20.09.2014,,22.5
Полюс Вернинское,Оборудование дорожно-строительное,100000009444,Компьютер бортовой Trek-773,1245111823.0,Колонна автотранспорта общего назначения,20.11.2018,,22.5
Полюс Вернинское,Оборудование дорожно-строительное,100000009179,Автогрейдер TG230A №1506,1245111823.0,Колонна автотранспорта общего назначения,20.09.2014,,22.5
Полюс Вернинское,Оборудование грузоподъемное,100000008687,Погрузчик фронтальный WA500-3 №1312,1214011723.0,Рудоуправление (Карьер Вернинский),20.09.2014,,22.5
Полюс Вернинское,Оборудование грузоподъемное,100000009408,Компьютер бортовой Trek-773,1214011723.0,Рудоуправление (Карьер Вернинский),13.11.2017,,22.5
Полюс Вернинское,Экскаваторы,100000008679,Экскаватор гидравл. PC220-8 №1214,1214011820.0,Рудоуправление (Карьер Вернинский),12.09.2015,,22.5
Полюс Вернинское,Оборудование грузоподъемное,100000010169,Коробка передач,1212011420.0,Рудоуправление (Карьер Вернинский),30.07.2012,,22.5
Полюс Вернинское,Самосвалы Komatsu HD785-7,100000010303,Кузов,1213011220.0,Цех тяжелой техники,28.02.2013,,22.5
Полюс Вернинское,Самосвалы CAT 785C,100000008673,Самосвал карьерный 785C №1619,1213011420.0,Цех тяжелой техники,12.12.2017,,22.5
Полюс Вернинское,Самосвалы CAT 785C,100000008674,Самосвал карьерный 785C №1620,1213011420.0,Цех тяжелой техники,12.12.2017,,22.5
Полюс Вернинское,Самосвалы CAT 785C,100000009440,Компьютер промышл. бортовой Trax-10 LP,1213011420.0,Цех тяжелой техники,17.12.2017,,22.5
Полюс Вернинское,Самосвалы CAT 785C,100000009819,Коробка передач,1213011420.0,Цех тяжелой техники,12.12.2017,,22.5
Полюс Вернинское,Самосвалы Komatsu HD785-7,100000009782,Коробка передач,1213011220.0,Цех тяжелой техники,14.10.2012,,22.5
Полюс Вернинское,Самосвалы Komatsu HD785-7,100000009784,Редуктор бортовой левый,1213011220.0,Цех тяжелой техники,14.10.2012,,22.5
Полюс Вернинское,Самосвалы Komatsu HD785-7,100000009783,Редуктор бортовой правый,1213011220.0,Цех тяжелой техники,14.10.2012,,22.5
Полюс Вернинское,Самосвалы Komatsu HD1500-8,100000006408,Самосвал карьерный HD1500-8 №1621,1213011320.0,Цех тяжелой техники,01.03.2019,,22.5
